CNN,streetname,from_st,to_st,cardinal,addrange,limits,location,theOrder
* 37.726881, -122.438165 | Capistrano Ave & Santa Ysabel Ave, San Francisco, CA 94112, USA | 21803000,CAPISTRANO AVE,SANTA YSABEL AVE,,,,SANTA YSABEL AVE intersection,,8443
* 37.725518, -122.438778 | Capistrano Ave & San Juan Ave, San Francisco, CA 94112, USA | 21799000,CAPISTRANO AVE,SAN JUAN AVE,,,,SAN JUAN AVE intersection,,8445
* 37.724184, -122.439338 | Capistrano Ave & Santa Ynez Ave, San Francisco, CA 94112, USA | 22067000,CAPISTRANO AVE,SANTA YNEZ AVE,,,,SANTA YNEZ AVE intersection,,8447
51144000,CAPITOL AVE,END,,,,END intersection,,8448
* 37.710997, -122.459023 | Capitol Ave & Habitat Terrace, San Francisco, CA 94112, USA | 54232000,CAPITOL AVE,HABITAT TER,,,,HABITAT TER intersection,,8450
* 37.711400, -122.459026 | Sagamore St & Capitol Ave, San Francisco, CA 94112, USA | 22459000,CAPITOL AVE,SAGAMORE ST,,,,SAGAMORE ST intersection,,8452
* 37.712306, -122.459020 | Capitol Ave & Sadowa St, San Francisco, CA 94112, USA | 22470000,CAPITOL AVE,SADOWA ST,,,,SADOWA ST intersection,,8454
* 37.713182, -122.459035 | Capitol Ave & Broad St, San Francisco, CA 94112, USA | 22476000,CAPITOL AVE,BROAD ST,,,,BROAD ST intersection,,8456
* 37.714053, -122.459047 | Capitol Ave & Farallones St, San Francisco, CA 94112, USA | 22473000,CAPITOL AVE,FARALLONES ST,,,,FARALLONES ST intersection,,8458
* 37.714910, -122.459057 | Capitol Ave & Lobos St, San Francisco, CA 94112, USA | 22474000,CAPITOL AVE,LOBOS ST,,,,LOBOS ST intersection,,8460
* 37.715758, -122.459055 | Capitol Ave & Minerva St, San Francisco, CA 94112, USA | 22477000,CAPITOL AVE,MINERVA ST,,,,MINERVA ST intersection,,8462
* 37.716603, -122.459064 | Capitol Ave & Montana St, San Francisco, CA 94112, USA | 22575000,CAPITOL AVE,MONTANA ST,,,,MONTANA ST intersection,,8464
* 37.717443, -122.459093 | Capitol Ave & Thrift St, San Francisco, CA 94112, USA | 22572000,CAPITOL AVE,THRIFT ST,,,,THRIFT ST intersection,,8466
* 37.718231, -122.459183 | Capitol Ave & Lakeview Ave, San Francisco, CA 94112, USA | 22581000,CAPITOL AVE,LAKEVIEW AVE,,,,LAKEVIEW AVE intersection,,8468
* 37.720024, -122.459198 | Capitol Ave & Grafton Ave, San Francisco, CA 94112, USA | 22582000,CAPITOL AVE,GRAFTON AVE,,,,GRAFTON AVE intersection,,8470
* 37.721836, -122.459205 | Holloway Ave & Capitol Ave, San Francisco, CA 94112, USA | 22590000,CAPITOL AVE,HOLLOWAY AVE,,,,HOLLOWAY AVE intersection,,8472
* 37.723654, -122.459210 | Capitol Ave & De Montfort Ave, San Francisco, CA 94112, USA | 22592000,CAPITOL AVE,DE MONTFORT AVE,,,,DE MONTFORT AVE intersection,,8474
* 37.724535, -122.459187 | Ocean Ave & Capitol Ave, San Francisco, CA 94112, USA | 22628000,CAPITOL AVE,OCEAN AVE,,,,OCEAN AVE intersection,,8476
* 37.766744, -122.418765 | 15th St & Capp St, San Francisco, CA 94103, USA | 24367000,CAPP ST,15TH ST,,,,15TH ST intersection,,8477
* 37.765689, -122.418673 | Capp St & Adair St, San Francisco, CA 94103, USA | 24366000,CAPP ST,ADAIR ST,,,,ADAIR ST intersection,,8479
* 37.765127, -122.418610 | 16th St & Capp St, San Francisco, CA 94103, USA | 24365000,CAPP ST,16TH ST,,,,16TH ST intersection,,8481
* 37.765127, -122.418610 | 16th St & Capp St, San Francisco, CA 94103, USA | 24168000,CAPP ST,16TH ST,,,,16TH ST intersection,,8482
* 37.763485, -122.418444 | 17th St & Capp St, San Francisco, CA 94110, USA | 24140000,CAPP ST,17TH ST,,,,17TH ST intersection,,8484
* 37.761906, -122.418308 | 18th St & Capp St, San Francisco, CA 94110, USA | 24133000,CAPP ST,18TH ST,,,,18TH ST intersection,,8486
* 37.760299, -122.418146 | 19th St & Capp St, San Francisco, CA 94110, USA | 24131000,CAPP ST,19TH ST,,,,19TH ST intersection,,8488
* 37.758702, -122.417975 | 20th St & Capp St, San Francisco, CA 94110, USA | 24130000,CAPP ST,20TH ST,,,,20TH ST intersection,,8490
* 37.757099, -122.417822 | 21st St & Capp St, San Francisco, CA 94110, USA | 24084000,CAPP ST,21ST ST,,,,21ST ST intersection,,8492
* 37.755509, -122.417665 | 22nd St & Capp St, San Francisco, CA 94110, USA | 24082000,CAPP ST,22ND ST,,,,22ND ST intersection,,8494
* 37.753909, -122.417508 | 23rd St & Capp St, San Francisco, CA 94110, USA | 24076000,CAPP ST,23RD ST,,,,23RD ST intersection,,8496
* 37.752305, -122.417368 | 24th St & Capp St, San Francisco, CA 94110, USA | 24070000,CAPP ST,24TH ST,,,,24TH ST intersection,,8498
* 37.750705, -122.417216 | 25th St & Capp St, San Francisco, CA 94110, USA | 24068000,CAPP ST,25TH ST,,,,25TH ST intersection,,8500
* 37.749109, -122.417060 | 26th St & Capp St, San Francisco, CA 94110, USA | 21305000,CAPP ST,26TH ST,,,,26TH ST intersection,,8502
* 37.748223, -122.417950 | Cesar Chavez St & Capp St, San Francisco, CA 94110, USA | 21304000,CAPP ST,CESAR CHAVEZ ST \ MISSION ST,,,,CESAR CHAVEZ ST \ MISSION ST intersection,,8504
* 37.802906, -122.438638 | Mallorca Way & Capra Way, San Francisco, CA 94123, USA | 26787000,CAPRA WAY,MALLORCA WAY,,,,MALLORCA WAY intersection,,8505
* 37.802730, -122.439933 | Pierce St & Capra Way, San Francisco, CA 94123, USA | 26982000,CAPRA WAY,PIERCE ST,,,,PIERCE ST intersection,,8507
* 37.802624, -122.440776 | Avila St & Capra Way, San Francisco, CA 94123, USA | 26983000,CAPRA WAY,AVILA ST,,,,AVILA ST intersection,,8509
* 37.802516, -122.441647 | Scott St & Capra Way, San Francisco, CA 94123, USA | 26991000,CAPRA WAY,SCOTT ST,,,,SCOTT ST intersection,,8511
* 37.799072, -122.408920 | Stockton St & Card Alley, San Francisco, CA 94133, USA | 25351000,CARD ALY,STOCKTON ST,,,,STOCKTON ST intersection,,8512
50142000,CARD ALY,END,,,,END intersection,,8514
* 37.720788, -122.477029 | Holloway Ave & Cardenas Ave, San Francisco, CA 94132, USA | 23055000,CARDENAS AVE,HOLLOWAY AVE,,,,HOLLOWAY AVE intersection,,8515
* 37.720088, -122.477053 | Serrano Dr & Cardenas Ave, San Francisco, CA 94132, USA | 23042000,CARDENAS AVE,SERRANO DR,,,,SERRANO DR intersection,,8517
* 37.719519, -122.476479 | Crespi Dr & Cardenas Ave, San Francisco, CA 94132, USA | 23041000,CARDENAS AVE,CRESPI DR,,,,CRESPI DR intersection,,8519
* 37.718971, -122.475527 | Gonzalez Dr & Cardenas Ave, San Francisco, CA 94132, USA | 23020000,CARDENAS AVE,GONZALEZ DR,,,,GONZALEZ DR intersection,,8521
* 37.718971, -122.475527 | Gonzalez Dr & Cardenas Ave, San Francisco, CA 94132, USA | 33531000,CARDENAS AVE,CAMBON DR,,,,CAMBON DR intersection,,8523
* 37.740273, -122.376836 | Jennings St & Cargo Way, San Francisco, CA 94124, USA | 33104000,CARGO WAY,JENNINGS ST,,,,JENNINGS ST intersection,,8524
* 37.743847, -122.383147 | Cargo Way & Mendell St, San Francisco, CA 94124, USA | 33105000,CARGO WAY,MENDELL ST,,,,MENDELL ST intersection,,8526
* 37.746034, -122.387107 | 3rd St & Cargo Way, San Francisco, CA 94124, USA | 20247000,CARGO WAY,03RD ST \ ARTHUR AVE,,,,03RD ST \ ARTHUR AVE intersection,,8529
54159000,CARGO WAY,AMADOR ST,,,,AMADOR ST intersection,,8531
* 37.766072, -122.447835 | Clayton St & Carl St, San Francisco, CA 94117, USA | 26402000,CARL ST,CLAYTON ST,,,,CLAYTON ST intersection,,8533
* 37.765798, -122.449962 | Cole St & Carl St, San Francisco, CA 94117, USA | 26282000,CARL ST,COLE ST,,,,COLE ST intersection,,8535
* 37.765620, -122.451412 | Shrader St & Carl St, San Francisco, CA 94117, USA | 26300000,CARL ST,SHRADER ST,,,,SHRADER ST intersection,,8537
* 37.765447, -122.452740 | Stanyan St & Carl St, San Francisco, CA 94117, USA | 26303000,CARL ST,STANYAN ST,,,,STANYAN ST intersection,,8539
* 37.765243, -122.454383 | Carl St & Willard St, San Francisco, CA 94117, USA | 26309000,CARL ST,WILLARD ST,,,,WILLARD ST intersection,,8541
* 37.764935, -122.456781 | Carl St & Hillway Ave, San Francisco, CA 94117, USA | 27061000,CARL ST,HILLWAY AVE,,,,HILLWAY AVE intersection,,8543
* 37.764818, -122.457718 | Arguello Blvd & Carl St, San Francisco, CA 94117, USA | 27062000,CARL ST,ARGUELLO BLVD,,,,ARGUELLO BLVD intersection,,8545
26199000,CARMEL ST,CLAYTON ST \ TWIN PEAKS BLVD,,,,CLAYTON ST \ TWIN PEAKS BLVD intersection,,8546
* 37.760942, -122.447636 | Belvedere St & Carmel St, San Francisco, CA 94117, USA | 26201000,CARMEL ST,BELVEDERE ST,,,,BELVEDERE ST intersection,,8548
* 37.760852, -122.448952 | Cole St & Carmel St, San Francisco, CA 94117, USA | 26264000,CARMEL ST,COLE ST,,,,COLE ST intersection,,8550
* 37.760758, -122.450400 | Shrader St & Carmel St, San Francisco, CA 94117, USA | 26270000,CARMEL ST,SHRADER ST,,,,SHRADER ST intersection,,8552
50374000,CARMELITA ST,END,,,,END intersection,,8553
* 37.770660, -122.434399 | Waller St & Carmelita St, San Francisco, CA 94117, USA | 25998000,CARMELITA ST,WALLER ST,,,,WALLER ST intersection,,8555
* 37.746867, -122.442191 | Diamond Heights Blvd & Carnelian Way, San Francisco, CA 94131, USA | 22318000,CARNELIAN WAY,DIAMOND HEIGHTS BLVD,,,,DIAMOND HEIGHTS BLVD intersection,,8556
51464000,CARNELIAN WAY,END,,,,END intersection,,8558
52004000,CARNELIAN WAY,END,,,,END intersection,,8560
* 37.768165, -122.400890 | Channel St & Carolina St, San Francisco, CA 94107, USA | 28187000,CAROLINA ST,CHANNEL ST,,,,CHANNEL ST intersection,,8561
* 37.767523, -122.400884 | 8th St & Carolina St, San Francisco, CA 94103, USA | 23848000,CAROLINA ST,08TH ST \ 15TH ST,,,,08TH ST \ 15TH ST intersection,,8563
* 37.766191, -122.400773 | 16th St & Carolina St, San Francisco, CA 94103, USA | 23751000,CAROLINA ST,16TH ST,,,,16TH ST intersection,,8565
* 37.764910, -122.400641 | 17th St & Carolina St, San Francisco, CA 94103, USA | 23750000,CAROLINA ST,17TH ST,,,,17TH ST intersection,,8567
* 37.763643, -122.400525 | Mariposa St & Carolina St, San Francisco, CA 94103, USA | 23749000,CAROLINA ST,MARIPOSA ST,,,,MARIPOSA ST intersection,,8569
* 37.762364, -122.400412 | 18th St & Carolina St, San Francisco, CA 94107, USA | 23748000,CAROLINA ST,18TH ST,,,,18TH ST intersection,,8571
* 37.761077, -122.400264 | 19th St & Carolina St, San Francisco, CA 94107, USA | 23741000,CAROLINA ST,19TH ST,,,,19TH ST intersection,,8572
51582000,CAROLINA ST,JACK BALESTRERI WAY,,,,JACK BALESTRERI WAY intersection,,8574
* 37.759793, -122.400150 | 20th St & Carolina St, San Francisco, CA 94107, USA | 23738000,CAROLINA ST,20TH ST \ JACK BALESTRERI WAY,,,,20TH ST \ JACK BALESTRERI WAY intersection,,8575
* 37.757489, -122.399930 | Carolina St & Southern Heights Ave, San Francisco, CA 94107, USA | 23737000,CAROLINA ST,SOUTHERN HEIGHTS AVE,,,,SOUTHERN HEIGHTS AVE intersection,,8577
* 37.757233, -122.399982 | 22nd St & Carolina St, San Francisco, CA 94107, USA | 23703000,CAROLINA ST,22ND ST,,,,22ND ST intersection,,8579
* 37.754691, -122.399751 | 23rd St & Carolina St, San Francisco, CA 94107, USA | 33046000,CAROLINA ST,23RD ST,,,,23RD ST intersection,,8581
* 37.754691, -122.399751 | 23rd St & Carolina St, San Francisco, CA 94107, USA | 23702000,CAROLINA ST,23RD ST,,,,23RD ST intersection,,8583
23701000,CAROLINA ST,END,,,,END intersection,,8585
* 37.753053, -122.399450 | Carolina St & Coral Rd, San Francisco, CA 94107, USA | 23700000,CAROLINA ST,CORAL RD,,,,CORAL RD intersection,,8588
* 37.753053, -122.399450 | Carolina St & Coral Rd, San Francisco, CA 94107, USA | 33049000,CAROLINA ST,CORAL RD,,,,CORAL RD intersection,,8590
* 37.752511, -122.398834 | Carolina St & Caire Terrace, San Francisco, CA 94107, USA | 23688000,CAROLINA ST,CAIRE TER,,,,CAIRE TER intersection,,8592
* 37.752633, -122.398495 | Carolina St & Wisconsin St, San Francisco, CA 94107, USA | 28089000,CAROLINA ST,WISCONSIN ST,,,,WISCONSIN ST intersection,,8594
50785000,CARPENTER CT,END,,,,END intersection,,8595
* 37.734945, -122.384865 | Hawkins Ln & Carpenter Ct, San Francisco, CA 94124, USA | 28150000,CARPENTER CT,HAWKINS LN \ WHITNEY YOUNG CIR,,,,HAWKINS LN \ WHITNEY YOUNG CIR intersection,,8597
* 37.722634, -122.396636 | Paul Ave & Carr St, San Francisco, CA 94124, USA | 20478000,CARR ST,PAUL AVE,,,,PAUL AVE intersection,,8598
* 37.720929, -122.397274 | Salinas Ave & Carr St, San Francisco, CA 94124, USA | 20476000,CARR ST,SALINAS AVE,,,,SALINAS AVE intersection,,8600
* 37.734557, -122.432699 | Chenery St & Carrie St, San Francisco, CA 94131, USA | 21935000,CARRIE ST,CHENERY ST \ UNNAMED 026,,,,CHENERY ST \ UNNAMED 026 intersection,,8601
* 37.734043, -122.432860 | Wilder St & Carrie St, San Francisco, CA 94131, USA | 21928000,CARRIE ST,WILDER ST,,,,WILDER ST intersection,,8603
* 37.709911, -122.420333 | Velasco Ave & Carrizal St, San Francisco, CA 94134, USA | 20424000,CARRIZAL ST,VELASCO AVE,,,,VELASCO AVE intersection,,8604
* 37.709911, -122.420333 | Parque Dr & Carrizal St, San Francisco, CA 94134, USA | 20426000,CARRIZAL ST,PARQUE DR,,,,PARQUE DR intersection,,8606
* 37.708562, -122.420937 | Geneva Ave & Carrizal St, San Francisco, CA 94134, USA | 20422000,CARRIZAL ST,GENEVA AVE,,,,GENEVA AVE intersection,,8608
50800000,CARROLL AVE,END,,,,END intersection,,8609
51942000,CARROLL AVE,POLLOCK ST,,,,POLLOCK ST intersection,,8611
51941000,CARROLL AVE,VON SCHMIDT ST,,,,VON SCHMIDT ST intersection,,8613
51932000,CARROLL AVE,TEVIS ST,,,,TEVIS ST intersection,,8615
51934000,CARROLL AVE,DOCK ST,,,,DOCK ST intersection,,8616
51935000,CARROLL AVE,SHIP ST,,,,SHIP ST intersection,,8619
51938000,CARROLL AVE,ALVORD ST,,,,ALVORD ST intersection,,8621
51940000,CARROLL AVE,BOALT ST,,,,BOALT ST intersection,,8623
* 37.719673, -122.384083 | Carroll Ave & Arelious Walker Dr, San Francisco, CA 94124, USA | 33145000,CARROLL AVE,ARELIOUS WALKER DR,,,,ARELIOUS WALKER DR intersection,,8624
20093000,CARROLL AVE,GRIFFITH ST,,,,GRIFFITH ST intersection,,8626
20110000,CARROLL AVE,HAWES ST,,,,HAWES ST intersection,,8628
* 37.722866, -122.389615 | Ingalls St & Carroll Ave, San Francisco, CA 94124, USA | 20450000,CARROLL AVE,INGALLS ST,,,,INGALLS ST intersection,,8630
* 37.723911, -122.391491 | Jennings St & Carroll Ave, San Francisco, CA 94124, USA | 20452000,CARROLL AVE,JENNINGS ST,,,,JENNINGS ST intersection,,8632
* 37.724964, -122.393359 | Keith St & Carroll Ave, San Francisco, CA 94124, USA | 20488000,CARROLL AVE,KEITH ST,,,,KEITH ST intersection,,8634
* 37.725448, -122.394177 | 3rd St & Carroll Ave, San Francisco, CA 94124, USA | 20489000,CARROLL AVE,03RD ST,,,,03RD ST intersection,,8636
51730000,CARROLL AVE,END,,,,END intersection,,8637
33163000,CARROLL AVE,MENDELL ST,,,,MENDELL ST intersection,,8639
20540000,CARROLL AVE,ISSLEIB AVE \ NEWHALL ST,,,,ISSLEIB AVE \ NEWHALL ST intersection,,8640
* 37.729208, -122.400843 | Carroll Ave & Phelps St, San Francisco, CA 94124, USA | 20618000,CARROLL AVE,PHELPS ST,,,,PHELPS ST intersection,,8642
* 37.730272, -122.402704 | Carroll Ave & Quint St, San Francisco, CA 94124, USA | 20643000,CARROLL AVE,QUINT ST,,,,QUINT ST intersection,,8644
* 37.730657, -122.403447 | Bayshore Blvd & Carroll Ave, San Francisco, CA 94124, USA | 20645000,CARROLL AVE,BAY SHORE BLVD \ THORNTON AVE,,,,BAY SHORE BLVD \ THORNTON AVE intersection,,8646
50596000,CARSON ST,END,,,,END intersection,,8647
* 37.758468, -122.439122 | Douglass St & Carson St, San Francisco, CA 94114, USA | 26137000,CARSON ST,DOUGLASS ST,,,,DOUGLASS ST intersection,,8649
* 37.709286, -122.423410 | Geneva Ave & Carter St, San Francisco, CA 94134, USA | 21359000,CARTER ST,GENEVA AVE \ WALBRIDGE ST,,,,GENEVA AVE \ WALBRIDGE ST intersection,,8650
51001000,CARTER ST,END,,,,END intersection,,8652
* 37.742758, -122.410080 | Bernal Heights Blvd & Carver St, San Francisco, CA 94110, USA | 33307000,CARVER ST,BERNAL HEIGHTS BLVD,,,,BERNAL HEIGHTS BLVD intersection,,8653
* 37.742424, -122.410027 | Mayflower St & Carver St, San Francisco, CA 94110, USA | 21103000,CARVER ST,MAYFLOWER ST,,,,MAYFLOWER ST intersection,,8655
51862000,CARVER ST,END,,,,END intersection,,8657
* 37.742758, -122.410080 | Bernal Heights Blvd & Carver St, San Francisco, CA 94110, USA | 21102000,CARVER ST,BERNAL HEIGHTS BLVD \ CHAPMAN ST,,,,BERNAL HEIGHTS BLVD \ CHAPMAN ST intersection,,8659
33297000,CARVER ST,POWHATTAN AVE,,,,POWHATTAN AVE intersection,,8661
* 37.805242, -122.438342 | Retiro Way & Casa Way, San Francisco, CA 94123, USA | 26793000,CASA WAY,RETIRO WAY,,,,RETIRO WAY intersection,,8662
* 37.806037, -122.439868 | Avila St & Casa Way, San Francisco, CA 94123, USA | 26799000,CASA WAY,AVILA ST \ MARINA BLVD,,,,AVILA ST \ MARINA BLVD intersection,,8664
* 37.753943, -122.470183 | Funston Ave & Cascade Walk, San Francisco, CA 94116, USA | 27131000,CASCADE WALK,FUNSTON AVE \ PACHECO ST,,,,FUNSTON AVE \ PACHECO ST intersection,,8665
* 37.754697, -122.470079 | Ortega St & Cascade Walk, San Francisco, CA 94122, USA | 32871000,CASCADE WALK,ORTEGA ST,,,,ORTEGA ST intersection,,8667
50926000,CASE ST,END,,,,END intersection,,8668
50933000,CASE ST,END,,,,END intersection,,8670
52016000,CASE ST,SAUL ST,,,,SAUL ST intersection,,8671
52010000,CASE ST,WELDON ST,,,,WELDON ST intersection,,8673
* 37.759807, -122.439246 | Douglass St & Caselli Ave, San Francisco, CA 94114, USA | 26143000,CASELLI AVE,DOUGLASS ST,,,,DOUGLASS ST intersection,,8674
* 37.759672, -122.441495 | Caselli Ave & Clover St, San Francisco, CA 94114, USA | 32941000,CASELLI AVE,CLOVER LN,,,,CLOVER LN intersection,,8676
* 37.759672, -122.441495 | Caselli Ave & Clover St, San Francisco, CA 94114, USA | 26159000,CASELLI AVE,CLOVER ST,,,,CLOVER ST intersection,,8678
* 37.759625, -122.442275 | Caselli Ave & Yukon St, San Francisco, CA 94114, USA | 26161000,CASELLI AVE,YUKON ST,,,,YUKON ST intersection,,8680
* 37.759570, -122.443029 | Caselli Ave & Danvers St, San Francisco, CA 94114, USA | 26188000,CASELLI AVE,DANVERS ST,,,,DANVERS ST intersection,,8682
* 37.759130, -122.443782 | 19th St & Caselli Ave, San Francisco, CA 94114, USA | 26181000,CASELLI AVE,19TH ST \ MONO ST,,,,19TH ST \ MONO ST intersection,,8684
* 37.758601, -122.444326 | Caselli Ave & Eagle St, San Francisco, CA 94114, USA | 26186000,CASELLI AVE,EAGLE ST,,,,EAGLE ST intersection,,8686
50794000,CASHMERE ST,END,,,,END intersection,,8687
* 37.735894, -122.383444 | Hudson Ave & Cashmere St, San Francisco, CA 94124, USA | 20191000,CASHMERE ST,HUDSON AVE,,,,HUDSON AVE intersection,,8689
33634000,CASHMERE ST,HILLVIEW CT,,,,HILLVIEW CT intersection,,8692
* 37.736641, -122.385617 | Cashmere St & Dedman Ct, San Francisco, CA 94124, USA | 20200000,CASHMERE ST,DEDMAN CT \ WHITNEY YOUNG CIR,,,,DEDMAN CT \ WHITNEY YOUNG CIR intersection,,8694
* 37.735577, -122.387157 | La Salle Ave & Cashmere St, San Francisco, CA 94124, USA | 20198000,CASHMERE ST,LA SALLE AVE,,,,LA SALLE AVE intersection,,8697
* 37.736756, -122.386491 | Cashmere St & Dukes Ct, San Francisco, CA 94124, USA | 20207000,CASHMERE ST,DUKES CT,,,,DUKES CT intersection,,8699
50650000,CASITAS AVE,END,,,,END intersection,,8701
32988000,CASITAS AVE,LUDLOW ALY,,,,LUDLOW ALY intersection,,8703
* 37.737853, -122.460282 | Lansdale Ave & Casitas Ave, San Francisco, CA 94127, USA | 22823000,CASITAS AVE,LANSDALE AVE,,,,LANSDALE AVE intersection,,8705
32989000,CASITAS AVE,BAXTER ALY \ CRESTA VISTA DR,,,,BAXTER ALY \ CRESTA VISTA DR intersection,,8707
22810000,CASITAS AVE,HAZELWOOD AVE \ YERBA BUENA AVE,,,,HAZELWOOD AVE \ YERBA BUENA AVE intersection,,8709
* 37.709713, -122.448018 | Whittier St & Cassandra Ct, San Francisco, CA 94112, USA | 21538000,CASSANDRA CT,WHITTIER ST,,,,WHITTIER ST intersection,,8710
51021000,CASSANDRA CT,END,,,,END intersection,,8712
* 37.717514, -122.474386 | Cambon Dr & Castelo Ave, San Francisco, CA 94132, USA | 23017000,CASTELO AVE,CAMBON DR \ UNNAMED 088,,,,CAMBON DR \ UNNAMED 088 intersection,,8713
* 37.717475, -122.475259 | Gonzalez Dr & Castelo Ave, San Francisco, CA 94132, USA | 23018000,CASTELO AVE,GONZALEZ DR,,,,GONZALEZ DR intersection,,8715
* 37.750928, -122.462316 | Castenada Ave & Ventura Ave, San Francisco, CA 94116, USA | 27042000,CASTENADA AVE,VENTURA AVE,,,,VENTURA AVE intersection,,8716
* 37.750198, -122.462090 | Castenada Ave & Alton Ave, San Francisco, CA 94116, USA | 27038000,CASTENADA AVE,ALTON AVE,,,,ALTON AVE intersection,,8718
* 37.748893, -122.461881 | Castenada Ave & Forest Hill Path, San Francisco, CA 94116, USA | 22897000,CASTENADA AVE,FOREST HILL PATH \ MAGELLAN AVE,,,,FOREST HILL PATH \ MAGELLAN AVE intersection,,8720
* 37.747777, -122.462333 | Pacheco St & Castenada Ave, San Francisco, CA 94116, USA | 22895000,CASTENADA AVE,PACHECO ST,,,,PACHECO ST intersection,,8722
33583000,CASTENADA AVE,UNNAMED 036,,,,UNNAMED 036 intersection,,8724
* 37.746676, -122.463604 | Castenada Ave & Lopez Ave, San Francisco, CA 94116, USA | 22975000,CASTENADA AVE,LOPEZ AVE \ SAN MARCOS AVE,,,,LOPEZ AVE \ SAN MARCOS AVE intersection,,8726
* 37.746382, -122.464214 | Castenada Ave & San Marcos Ave, San Francisco, CA 94116, USA | 22972000,CASTENADA AVE,SAN MARCOS AVE,,,,SAN MARCOS AVE intersection,,8728
33578000,CASTENADA AVE,UNNAMED 032,,,,UNNAMED 032 intersection,,8730
* 37.745690, -122.465733 | Castenada Ave & Montalvo Ave, San Francisco, CA 94116, USA | 22976000,CASTENADA AVE,MONTALVO AVE,,,,MONTALVO AVE intersection,,8732
50635000,CASTENADA AVE,END,,,,END intersection,,8734
* 37.709475, -122.417669 | Velasco Ave & Castillo St, San Francisco, CA 94134, USA | 20412000,CASTILLO ST,VELASCO AVE,,,,VELASCO AVE intersection,,8735
50984000,CASTILLO ST,END,,,,END intersection,,8737
* 37.729231, -122.430845 | Maynard St & Castle Manor Ave, San Francisco, CA 94112, USA | 21694000,CASTLE MANOR AVE,MAYNARD ST \ MISSION ST,,,,MAYNARD ST \ MISSION ST intersection,,8738
* 37.729231, -122.430845 | Maynard St & Castle Manor Ave, San Francisco, CA 94112, USA | 21778000,CASTLE MANOR AVE,CAMELLIA AVE,,,,CAMELLIA AVE intersection,,8740
* 37.800010, -122.405066 | Green St & Castle St, San Francisco, CA 94133, USA | 24853000,CASTLE ST,GREEN ST,,,,GREEN ST intersection,,8741
* 37.800945, -122.405260 | Union St & Castle St, San Francisco, CA 94133, USA | 24854000,CASTLE ST,UNION ST,,,,UNION ST intersection,,8743
* 37.770176, -122.436817 | Divisadero St & Castro St, San Francisco, CA 94117, USA | 26011000,CASTRO ST,DIVISADERO ST \ WALLER ST,,,,DIVISADERO ST \ WALLER ST intersection,,8744
* 37.769718, -122.436276 | Castro St & Lloyd St, San Francisco, CA 94117, USA | 26008000,CASTRO ST,LLOYD ST,,,,LLOYD ST intersection,,8746
* 37.769056, -122.435770 | Castro St & Duboce Ave, San Francisco, CA 94114, USA | 26005000,CASTRO ST,DUBOCE AVE,,,,DUBOCE AVE intersection,,8749
* 37.767343, -122.435598 | Castro St & 14th St, San Francisco, CA 94114, USA | 26004000,CASTRO ST,14TH ST,,,,14TH ST intersection,,8752
* 37.766527, -122.435539 | Castro St & Henry St, San Francisco, CA 94114, USA | 25983000,CASTRO ST,HENRY ST,,,,HENRY ST intersection,,8754
* 37.765740, -122.435474 | Castro St & 15th St, San Francisco, CA 94114, USA | 25824000,CASTRO ST,15TH ST,,,,15TH ST intersection,,8756
* 37.765019, -122.435371 | Castro St & Beaver St, San Francisco, CA 94114, USA | 25823000,CASTRO ST,BEAVER ST,,,,BEAVER ST intersection,,8758
* 37.764115, -122.435280 | 16th St & Castro St, San Francisco, CA 94114, USA | 25807000,CASTRO ST,16TH ST,,,,16TH ST intersection,,8760
* 37.763467, -122.435231 | Castro St & States St, San Francisco, CA 94114, USA | 25822000,CASTRO ST,STATES ST,,,,STATES ST intersection,,8762
* 37.762748, -122.435159 | 17th St & Castro St, San Francisco, CA 94114, USA | 25814000,CASTRO ST,17TH ST \ MARKET ST,,,,17TH ST \ MARKET ST intersection,,8764
* 37.760891, -122.434991 | 18th St & Castro St, San Francisco, CA 94114, USA | 25813000,CASTRO ST,18TH ST,,,,18TH ST intersection,,8766
* 37.759293, -122.434831 | 19th St & Castro St, San Francisco, CA 94114, USA | 25811000,CASTRO ST,19TH ST,,,,19TH ST intersection,,8768
* 37.757692, -122.434685 | 20th St & Castro St, San Francisco, CA 94114, USA | 25756000,CASTRO ST,20TH ST,,,,20TH ST intersection,,8770
* 37.756898, -122.434613 | Castro St & Liberty St, San Francisco, CA 94114, USA | 25755000,CASTRO ST,LIBERTY ST,,,,LIBERTY ST intersection,,8772
* 37.756111, -122.434542 | Castro St & 21st St, San Francisco, CA 94114, USA | 25754000,CASTRO ST,21ST ST,,,,21ST ST intersection,,8774
* 37.755304, -122.434467 | Castro St & Hill St, San Francisco, CA 94114, USA | 25750000,CASTRO ST,HILL ST,,,,HILL ST intersection,,8776
* 37.754503, -122.434395 | 22nd St & Castro St, San Francisco, CA 94114, USA | 25753000,CASTRO ST,22ND ST,,,,22ND ST intersection,,8778
* 37.753682, -122.434315 | Castro St & Alvarado St, San Francisco, CA 94114, USA | 25752000,CASTRO ST,ALVARADO ST,,,,ALVARADO ST intersection,,8780
* 37.752891, -122.434238 | 23rd St & Castro St, San Francisco, CA 94114, USA | 25745000,CASTRO ST,23RD ST,,,,23RD ST intersection,,8782
* 37.752105, -122.434156 | Castro St & Elizabeth St, San Francisco, CA 94114, USA | 25742000,CASTRO ST,ELIZABETH ST,,,,ELIZABETH ST intersection,,8784
